aimmark,mark_id,user_id,marktype_config_id,duration,mean_duration,mode_duration,median_duration,stdev_duration,iqrdev_duration,devmean_duration,devmode_duration,devmedian_duration
https://sq2.go.mail.ru/manager/aimmark/view/143952090,154331872,781,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143952052,154331857,781,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951936,154331635,2127,154,246,64.827,12,23.0,180.648,15.0,181.173,234,223.0
https://sq2.go.mail.ru/manager/aimmark/view/143952017,154331845,2122,154,32,64.827,12,23.0,180.648,15.0,-32.827,20,9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951499,154331841,781,154,28,64.827,12,23.0,180.648,15.0,-36.827,16,5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952091,154331864,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143952059,154331849,2084,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952031,154331858,8,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143951973,154331848,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951815,154331834,2084,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951968,154331785,2117,154,74,64.827,12,23.0,180.648,15.0,9.173,62,51.0
https://sq2.go.mail.ru/manager/aimmark/view/143952011,154331838,8,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143952021,154331831,781,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951813,154331800,2084,154,51,64.827,12,23.0,180.648,15.0,-13.827,39,28.0
https://sq2.go.mail.ru/manager/aimmark/view/143951976,154331828,8,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951992,154331823,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951862,154331819,8,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951970,154331787,2084,154,51,64.827,12,23.0,180.648,15.0,-13.827,39,28.0
https://sq2.go.mail.ru/manager/aimmark/view/143952088,154331817,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143952071,154331813,8,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952047,154331811,781,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951647,154331802,8,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952066,154331801,781,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952058,154331791,8,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
https://sq2.go.mail.ru/manager/aimmark/view/143952076,154331796,781,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951997,154331784,8,154,16,64.827,12,23.0,180.648,15.0,-48.827,4,-7.0
https://sq2.go.mail.ru/manager/aimmark/view/143952086,154331788,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143952031,154331783,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143952065,154331782,8,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951814,154331772,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143952003,154331745,2084,154,39,64.827,12,23.0,180.648,15.0,-25.827,27,16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951995,154331728,2117,154,55,64.827,12,23.0,180.648,15.0,-9.827,43,32.0
https://sq2.go.mail.ru/manager/aimmark/view/143952059,154331760,8,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
https://sq2.go.mail.ru/manager/aimmark/view/143952077,154331769,781,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951968,154331757,8,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143951900,154331744,2122,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143952054,154331733,2084,154,40,64.827,12,23.0,180.648,15.0,-24.827,28,17.0
https://sq2.go.mail.ru/manager/aimmark/view/143952056,154331765,781,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143952071,154331752,781,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143952070,154331743,781,154,16,64.827,12,23.0,180.648,15.0,-48.827,4,-7.0
https://sq2.go.mail.ru/manager/aimmark/view/143952061,154331732,781,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952035,154331646,8,154,99,64.827,12,23.0,180.648,15.0,34.173,87,76.0
https://sq2.go.mail.ru/manager/aimmark/view/143952062,154331639,8,154,100,64.827,12,23.0,180.648,15.0,35.173,88,77.0
https://sq2.go.mail.ru/manager/aimmark/view/143952060,154331717,781,154,26,64.827,12,23.0,180.648,15.0,-38.827,14,3.0
https://sq2.go.mail.ru/manager/aimmark/view/143952155,154331716,2084,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951926,154331713,781,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951922,154331513,2117,154,206,64.827,12,23.0,180.648,15.0,141.173,194,183.0
https://sq2.go.mail.ru/manager/aimmark/view/143951864,154331710,781,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143950848,154331695,2084,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143952018,154331709,781,154,3,64.827,12,23.0,180.648,15.0,-61.827,-9,-20.0
https://sq2.go.mail.ru/manager/aimmark/view/143951793,154331684,2084,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143952083,154331674,2119,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143952073,154331661,2084,154,24,64.827,12,23.0,180.648,15.0,-40.827,12,1.0
https://sq2.go.mail.ru/manager/aimmark/view/143951763,154331490,2117,154,185,64.827,12,23.0,180.648,15.0,120.173,173,162.0
https://sq2.go.mail.ru/manager/aimmark/view/143951983,154331653,2119,154,27,64.827,12,23.0,180.648,15.0,-37.827,15,4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951847,154331657,2084,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143952085,154331644,2119,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951950,154331624,1582,154,44,64.827,12,23.0,180.648,15.0,-20.827,32,21.0
https://sq2.go.mail.ru/manager/aimmark/view/143951956,154331648,2084,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951979,154331510,781,154,143,64.827,12,23.0,180.648,15.0,78.173,131,120.0
https://sq2.go.mail.ru/manager/aimmark/view/143951974,154331642,2084,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951701,154331636,2119,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143952008,154331616,1582,154,34,64.827,12,23.0,180.648,15.0,-30.827,22,11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951993,154331633,2084,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951947,154331634,2127,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143952003,154331504,781,154,136,64.827,12,23.0,180.648,15.0,71.173,124,113.0
https://sq2.go.mail.ru/manager/aimmark/view/143951841,154331619,8,154,26,64.827,12,23.0,180.648,15.0,-38.827,14,3.0
https://sq2.go.mail.ru/manager/aimmark/view/143952014,154331610,8,154,29,64.827,12,23.0,180.648,15.0,-35.827,17,6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951783,154331620,2084,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951651,154331612,2084,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143950998,154331608,2119,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951980,154331577,1582,154,43,64.827,12,23.0,180.648,15.0,-21.827,31,20.0
https://sq2.go.mail.ru/manager/aimmark/view/143952028,154331604,8,154,16,64.827,12,23.0,180.648,15.0,-48.827,4,-7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951901,154331569,1582,154,43,64.827,12,23.0,180.648,15.0,-21.827,31,20.0
https://sq2.go.mail.ru/manager/aimmark/view/143952009,154331593,2084,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143952023,154331594,8,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143952004,154331585,2119,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952051,154331592,8,154,4,64.827,12,23.0,180.648,15.0,-60.827,-8,-19.0
https://sq2.go.mail.ru/manager/aimmark/view/143952036,154331570,2119,154,26,64.827,12,23.0,180.648,15.0,-38.827,14,3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951882,154331561,2084,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951918,154331560,2119,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
https://sq2.go.mail.ru/manager/aimmark/view/143951966,154331564,8,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143952012,154331546,1582,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143952053,154331556,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951989,154331548,2119,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951891,154331536,1582,154,21,64.827,12,23.0,180.648,15.0,-43.827,9,-2.0
https://sq2.go.mail.ru/manager/aimmark/view/143952006,154331549,8,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951959,154331516,2119,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951985,154331542,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951927,154331527,2084,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143952037,154331523,1015,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143952016,154331537,8,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143952025,154331478,1582,154,57,64.827,12,23.0,180.648,15.0,-7.827,45,34.0
https://sq2.go.mail.ru/manager/aimmark/view/143952024,154331529,8,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143952034,154331526,8,154,3,64.827,12,23.0,180.648,15.0,-61.827,-9,-20.0
https://sq2.go.mail.ru/manager/aimmark/view/143952005,154331472,1582,154,52,64.827,12,23.0,180.648,15.0,-12.827,40,29.0
https://sq2.go.mail.ru/manager/aimmark/view/143952050,154331511,1015,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143951971,154331508,1833,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951623,154331499,1015,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951746,154331486,1833,154,28,64.827,12,23.0,180.648,15.0,-36.827,16,5.0
https://sq2.go.mail.ru/manager/aimmark/view/143951984,154331507,8,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951962,154331489,8,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143952001,154331476,2117,154,29,64.827,12,23.0,180.648,15.0,-35.827,17,6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951734,154331487,2084,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143951972,154331492,1015,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143952016,154331496,781,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143952000,154331483,8,154,18,64.827,12,23.0,180.648,15.0,-46.827,6,-5.0
https://sq2.go.mail.ru/manager/aimmark/view/143951930,154331481,781,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143952015,154331484,1015,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951948,154331480,2084,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951844,154331451,781,154,33,64.827,12,23.0,180.648,15.0,-31.827,21,10.0
https://sq2.go.mail.ru/manager/aimmark/view/143952008,154331475,1015,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951687,154331471,8,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951675,154331449,1833,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
https://sq2.go.mail.ru/manager/aimmark/view/143952030,154331470,1015,154,5,64.827,12,23.0,180.648,15.0,-59.827,-7,-18.0
https://sq2.go.mail.ru/manager/aimmark/view/143951866,154331464,8,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951903,154331412,2084,154,53,64.827,12,23.0,180.648,15.0,-11.827,41,30.0
https://sq2.go.mail.ru/manager/aimmark/view/143951962,154331439,781,154,26,64.827,12,23.0,180.648,15.0,-38.827,14,3.0
https://sq2.go.mail.ru/manager/aimmark/view/143952019,154331453,1582,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951089,154331429,2119,154,38,64.827,12,23.0,180.648,15.0,-26.827,26,15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951770,154331306,2117,154,141,64.827,12,23.0,180.648,15.0,76.173,129,118.0
https://sq2.go.mail.ru/manager/aimmark/view/143951892,154331460,1015,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951949,154331455,1662,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951929,154331457,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951931,154331436,1582,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143952002,154331452,1015,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951763,154331434,1833,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951712,154331409,1662,154,44,64.827,12,23.0,180.648,15.0,-20.827,32,21.0
https://sq2.go.mail.ru/manager/aimmark/view/143951691,154331447,8,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951905,154331441,1015,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951999,154331443,8,154,3,64.827,12,23.0,180.648,15.0,-61.827,-9,-20.0
https://sq2.go.mail.ru/manager/aimmark/view/143951741,154331396,1662,154,45,64.827,12,23.0,180.648,15.0,-19.827,33,22.0
https://sq2.go.mail.ru/manager/aimmark/view/143952013,154331435,1015,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951990,154331422,1582,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951623,154331411,781,154,32,64.827,12,23.0,180.648,15.0,-32.827,20,9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951857,154331424,1833,154,21,64.827,12,23.0,180.648,15.0,-43.827,9,-2.0
https://sq2.go.mail.ru/manager/aimmark/view/143951860,154331403,2084,154,36,64.827,12,23.0,180.648,15.0,-28.827,24,13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951964,154331427,1015,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951975,154331405,781,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951953,154331416,8,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951813,154331420,1015,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951881,154331399,1833,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143952006,154331418,1582,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951869,154331378,2119,154,35,64.827,12,23.0,180.648,15.0,-29.827,23,12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951955,154331414,1015,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143951991,154331410,8,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951907,154331406,1015,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951998,154331404,8,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951713,154331387,1015,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951845,154331386,2084,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951933,154331393,781,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951921,154331397,8,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951944,154331385,1662,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951959,154331354,8,154,37,64.827,12,23.0,180.648,15.0,-27.827,25,14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951913,154331390,781,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951561,154331380,1015,154,16,64.827,12,23.0,180.648,15.0,-48.827,4,-7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951934,154331338,8,154,46,64.827,12,23.0,180.648,15.0,-18.827,34,23.0
https://sq2.go.mail.ru/manager/aimmark/view/143951987,154331382,781,154,7,64.827,12,23.0,180.648,15.0,-57.827,-5,-16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951938,154331379,1662,154,9,64.827,12,23.0,180.648,15.0,-55.827,-3,-14.0
https://sq2.go.mail.ru/manager/aimmark/view/143951961,154331364,781,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951919,154331374,1015,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143951904,154331370,1662,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951937,154331343,1833,154,29,64.827,12,23.0,180.648,15.0,-35.827,17,6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951764,154331060,1582,154,297,64.827,12,23.0,180.648,15.0,232.173,285,274.0
https://sq2.go.mail.ru/manager/aimmark/view/143951920,154331360,781,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951942,154331319,1015,154,49,64.827,12,23.0,180.648,15.0,-15.827,37,26.0
https://sq2.go.mail.ru/manager/aimmark/view/143951089,154331355,1662,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951873,154331349,2084,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951867,154331298,1015,154,64,64.827,12,23.0,180.648,15.0,-0.827,52,41.0
https://sq2.go.mail.ru/manager/aimmark/view/143951602,154331344,2127,154,17,64.827,12,23.0,180.648,15.0,-47.827,5,-6.0
https://sq2.go.mail.ru/manager/aimmark/view/143951795,154331340,1662,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951958,154331342,781,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951804,154331050,1582,154,286,64.827,12,23.0,180.648,15.0,221.173,274,263.0
https://sq2.go.mail.ru/manager/aimmark/view/143951792,154331329,781,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951098,154331331,2127,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951734,154331333,1833,154,15,64.827,12,23.0,180.648,15.0,-49.827,3,-8.0
https://sq2.go.mail.ru/manager/aimmark/view/143951890,154331315,8,154,30,64.827,12,23.0,180.648,15.0,-34.827,18,7.0
https://sq2.go.mail.ru/manager/aimmark/view/143951837,154331336,1662,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951812,154331321,2084,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951550,154331299,2127,154,39,64.827,12,23.0,180.648,15.0,-25.827,27,16.0
https://sq2.go.mail.ru/manager/aimmark/view/143951886,154331324,781,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951954,154331307,1662,154,27,64.827,12,23.0,180.648,15.0,-37.827,15,4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951834,154331310,8,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
https://sq2.go.mail.ru/manager/aimmark/view/143951785,154331318,2084,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951783,154331304,1662,154,24,64.827,12,23.0,180.648,15.0,-40.827,12,1.0
https://sq2.go.mail.ru/manager/aimmark/view/143951978,154331323,781,154,2,64.827,12,23.0,180.648,15.0,-62.827,-10,-21.0
https://sq2.go.mail.ru/manager/aimmark/view/143951110,154331292,1833,154,23,64.827,12,23.0,180.648,15.0,-41.827,11,0.0
https://sq2.go.mail.ru/manager/aimmark/view/143951680,154331293,1015,154,19,64.827,12,23.0,180.648,15.0,-45.827,7,-4.0
https://sq2.go.mail.ru/manager/aimmark/view/143951969,154331305,8,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951940,154331300,781,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951917,154331294,8,154,11,64.827,12,23.0,180.648,15.0,-53.827,-1,-12.0
https://sq2.go.mail.ru/manager/aimmark/view/143951712,154331290,781,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951824,154331286,8,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951713,154331284,781,154,12,64.827,12,23.0,180.648,15.0,-52.827,0,-11.0
https://sq2.go.mail.ru/manager/aimmark/view/143951883,154331265,2127,154,24,64.827,12,23.0,180.648,15.0,-40.827,12,1.0
https://sq2.go.mail.ru/manager/aimmark/view/143951932,154331287,1015,154,6,64.827,12,23.0,180.648,15.0,-58.827,-6,-17.0
https://sq2.go.mail.ru/manager/aimmark/view/143951878,154331276,8,154,13,64.827,12,23.0,180.648,15.0,-51.827,1,-10.0
https://sq2.go.mail.ru/manager/aimmark/view/143951916,154331281,1015,154,8,64.827,12,23.0,180.648,15.0,-56.827,-4,-15.0
https://sq2.go.mail.ru/manager/aimmark/view/143951717,154331258,1833,154,21,64.827,12,23.0,180.648,15.0,-43.827,9,-2.0
https://sq2.go.mail.ru/manager/aimmark/view/143951952,154331259,781,154,20,64.827,12,23.0,180.648,15.0,-44.827,8,-3.0
https://sq2.go.mail.ru/manager/aimmark/view/143951859,154331267,1015,154,10,64.827,12,23.0,180.648,15.0,-54.827,-2,-13.0
https://sq2.go.mail.ru/manager/aimmark/view/143951808,154331262,8,154,14,64.827,12,23.0,180.648,15.0,-50.827,2,-9.0
https://sq2.go.mail.ru/manager/aimmark/view/143951903,154331247,781,154,22,64.827,12,23.0,180.648,15.0,-42.827,10,-1.0
